order_id,product_id,product_name,category,supplier,customer_id,region,channel,price,order_date,delivery_days,is_returned,return_reason,return_date
ORD10409,PRD5409,AmazonBasics Apparel Product,Apparel,AmazonBasics,CUST2078,West India,Website,462.86,09-02-2024,7,0,,
ORD10410,PRD5410,Philips Books Product,Books,Philips,CUST2539,East India,Mobile App,4053.7,03-04-2024,9,0,,
ORD10411,PRD5411,Philips Books Product,Books,Philips,CUST9472,South India,Retail Store,1800.8,10-01-2024,9,0,,
ORD10412,PRD5412,Samsung Footwear Product,Footwear,Samsung,CUST1096,South India,Retail Store,2779.5,08-10-2024,2,1,Late delivery,18-10-2024
ORD10413,PRD5413,Lakme Home & Kitchen Product,Home & Kitchen,Lakme,CUST9472,East India,Website,1862.46,07-02-2024,8,0,,
ORD10414,PRD5414,Lakme Home & Kitchen Product,Home & Kitchen,Lakme,CUST7387,West India,Retail Store,3740.01,17-12-2024,6,0,,
ORD10415,PRD5415,AmazonBasics Beauty Product,Beauty,AmazonBasics,CUST4770,East India,Mobile App,1278.1,03-09-2024,8,0,,
ORD10416,PRD5416,Philips Home & Kitchen Product,Home & Kitchen,Philips,CUST4170,East India,Website,876.11,06-09-2024,8,0,,
ORD10417,PRD5417,Lakme Books Product,Books,Lakme,CUST5977,South India,Retail Store,2592.17,16-03-2024,6,0,,
ORD10418,PRD5418,Nike Home & Kitchen Product,Home & Kitchen,Nike,CUST5672,West India,Website,4591.26,13-03-2024,10,0,,
ORD10419,PRD5419,AmazonBasics Electronics Product,Electronics,AmazonBasics,CUST9138,South India,Retail Store,2986.82,18-03-2024,6,0,,
ORD10420,PRD5420,Nike Apparel Product,Apparel,Nike,CUST3260,North India,Retail Store,262.85,12-04-2024,4,0,,
ORD10421,PRD5421,Nike Books Product,Books,Nike,CUST1432,West India,Mobile App,1054.57,04-09-2024,6,1,Late delivery,16-09-2024
ORD10422,PRD5422,Philips Apparel Product,Apparel,Philips,CUST8018,South India,Website,913.58,21-06-2024,8,0,,
ORD10423,PRD5423,AmazonBasics Books Product,Books,AmazonBasics,CUST3490,South India,Retail Store,609.68,13-11-2024,3,1,Wrong item sent,19-11-2024
ORD10424,PRD5424,Philips Home & Kitchen Product,Home & Kitchen,Philips,CUST3350,East India,Mobile App,2610.54,25-06-2024,2,0,,
ORD10425,PRD5425,Philips Electronics Product,Electronics,Philips,CUST5856,West India,Mobile App,521.97,24-03-2024,4,0,,
ORD10426,PRD5426,Philips Electronics Product,Electronics,Philips,CUST4573,West India,Mobile App,1207.55,02-01-2024,10,1,Defective item,18-01-2024
ORD10427,PRD5427,Lakme Home & Kitchen Product,Home & Kitchen,Lakme,CUST8299,East India,Retail Store,1184.67,16-05-2024,2,0,,
ORD10428,PRD5428,Samsung Home & Kitchen Product,Home & Kitchen,Samsung,CUST6354,East India,Mobile App,375.44,13-04-2024,2,0,,
ORD10429,PRD5429,Philips Home & Kitchen Product,Home & Kitchen,Philips,CUST7985,South India,Website,2911.24,09-11-2024,5,0,,
ORD10430,PRD5430,Samsung Footwear Product,Footwear,Samsung,CUST2806,East India,Mobile App,3922.53,28-05-2024,10,0,,
ORD10431,PRD5431,Lakme Electronics Product,Electronics,Lakme,CUST2059,East India,Mobile App,2717.07,22-10-2024,7,0,,
ORD10432,PRD5432,Samsung Electronics Product,Electronics,Samsung,CUST5868,East India,Mobile App,2123.66,19-11-2024,9,0,,
ORD10433,PRD5433,Boat Books Product,Books,Boat,CUST2535,East India,Retail Store,945.15,27-05-2024,2,0,,
ORD10434,PRD5434,Philips Books Product,Books,Philips,CUST9398,South India,Website,4336.57,12-10-2024,8,1,Other,21-10-2024
ORD10435,PRD5435,AmazonBasics Apparel Product,Apparel,AmazonBasics,CUST1537,North India,Mobile App,1991.88,14-05-2024,5,0,,
ORD10436,PRD5436,Samsung Apparel Product,Apparel,Samsung,CUST8466,West India,Retail Store,3291.2,03-01-2024,5,0,,
ORD10437,PRD5437,Nike Footwear Product,Footwear,Nike,CUST6542,East India,Retail Store,321.85,06-07-2024,8,0,,
ORD10438,PRD5438,Samsung Footwear Product,Footwear,Samsung,CUST9711,South India,Retail Store,3636.67,08-04-2024,7,0,,
ORD10439,PRD5439,Boat Beauty Product,Beauty,Boat,CUST1176,East India,Retail Store,330.06,01-09-2024,10,0,,
ORD10440,PRD5440,Nike Beauty Product,Beauty,Nike,CUST9417,North India,Website,1309.16,14-05-2024,6,0,,
ORD10441,PRD5441,Lakme Apparel Product,Apparel,Lakme,CUST4606,West India,Mobile App,294.61,19-07-2024,4,0,,
ORD10442,PRD5442,Nike Electronics Product,Electronics,Nike,CUST5118,West India,Website,4039.6,07-12-2024,7,0,,
ORD10443,PRD5443,Nike Footwear Product,Footwear,Nike,CUST7937,East India,Website,3333.18,15-11-2024,10,0,,
ORD10444,PRD5444,Samsung Books Product,Books,Samsung,CUST8218,East India,Mobile App,677.32,12-04-2024,6,0,,
ORD10445,PRD5445,Boat Beauty Product,Beauty,Boat,CUST9090,East India,Retail Store,3666.88,08-11-2024,2,1,Size mismatch,14-11-2024
ORD10446,PRD5446,AmazonBasics Beauty Product,Beauty,AmazonBasics,CUST4351,West India,Mobile App,4185.06,28-11-2024,5,0,,
ORD10447,PRD5447,Boat Home & Kitchen Product,Home & Kitchen,Boat,CUST3136,North India,Mobile App,3406.81,10-04-2024,3,0,,
ORD10448,PRD5448,Boat Books Product,Books,Boat,CUST4989,North India,Mobile App,1607.11,23-10-2024,4,1,Late delivery,30-10-2024
ORD10449,PRD5449,Philips Electronics Product,Electronics,Philips,CUST4418,East India,Retail Store,262.41,23-09-2024,7,0,,
ORD10450,PRD5450,Boat Footwear Product,Footwear,Boat,CUST8753,North India,Retail Store,1197.85,04-12-2024,6,0,,
ORD10451,PRD5451,AmazonBasics Home & Kitchen Product,Home & Kitchen,AmazonBasics,CUST4226,West India,Mobile App,1070.89,13-12-2024,10,0,,
ORD10452,PRD5452,AmazonBasics Home & Kitchen Product,Home & Kitchen,AmazonBasics,CUST4561,West India,Mobile App,2222.84,09-03-2024,9,1,Late delivery,22-03-2024
ORD10453,PRD5453,Boat Apparel Product,Apparel,Boat,CUST9323,South India,Mobile App,4123.73,09-05-2024,8,0,,
ORD10454,PRD5454,Lakme Footwear Product,Footwear,Lakme,CUST6686,West India,Website,1445.23,21-03-2024,4,0,,
ORD10455,PRD5455,Lakme Books Product,Books,Lakme,CUST8226,South India,Mobile App,3033.42,05-10-2024,8,0,,
ORD10456,PRD5456,Lakme Books Product,Books,Lakme,CUST2450,East India,Mobile App,3195.91,03-03-2024,7,0,,
ORD10457,PRD5457,Philips Books Product,Books,Philips,CUST6735,South India,Website,2849.83,21-05-2024,10,0,,
ORD10458,PRD5458,Boat Footwear Product,Footwear,Boat,CUST1318,West India,Mobile App,1613.44,20-06-2024,9,1,Other,06-07-2024
ORD10459,PRD5459,Philips Beauty Product,Beauty,Philips,CUST8972,South India,Website,3865.31,04-01-2024,2,0,,
ORD10460,PRD5460,Samsung Books Product,Books,Samsung,CUST9699,South India,Mobile App,4368.65,07-11-2024,7,0,,
ORD10461,PRD5461,Boat Electronics Product,Electronics,Boat,CUST9289,West India,Retail Store,4493.85,28-05-2024,5,0,,
ORD10462,PRD5462,AmazonBasics Electronics Product,Electronics,AmazonBasics,CUST2337,East India,Mobile App,2241.02,26-11-2024,9,0,,
ORD10463,PRD5463,Samsung Books Product,Books,Samsung,CUST1028,East India,Mobile App,1489.65,21-02-2024,9,0,,
ORD10464,PRD5464,Boat Books Product,Books,Boat,CUST8558,West India,Retail Store,3240.7,25-02-2024,4,0,,
ORD10465,PRD5465,Samsung Books Product,Books,Samsung,CUST7171,North India,Mobile App,868.91,25-11-2024,9,1,Wrong item sent,09-12-2024
ORD10466,PRD5466,Samsung Home & Kitchen Product,Home & Kitchen,Samsung,CUST3502,West India,Retail Store,4925.13,28-08-2024,4,0,,
ORD10467,PRD5467,AmazonBasics Electronics Product,Electronics,AmazonBasics,CUST5912,East India,Retail Store,1024.06,01-01-2024,4,0,,
ORD10468,PRD5468,Lakme Electronics Product,Electronics,Lakme,CUST7520,North India,Mobile App,288.28,13-03-2024,5,1,Changed mind,27-03-2024
ORD10469,PRD5469,Philips Home & Kitchen Product,Home & Kitchen,Philips,CUST7639,East India,Mobile App,765.21,17-10-2024,5,0,,
ORD10470,PRD5470,Samsung Footwear Product,Footwear,Samsung,CUST1820,East India,Website,1515.47,04-11-2024,6,0,,
ORD10471,PRD5471,Boat Beauty Product,Beauty,Boat,CUST8441,South India,Mobile App,3326.82,16-11-2024,7,1,Wrong item sent,29-11-2024
ORD10472,PRD5472,Lakme Apparel Product,Apparel,Lakme,CUST2686,South India,Website,1190.82,16-11-2024,10,0,,
ORD10473,PRD5473,Philips Electronics Product,Electronics,Philips,CUST1616,East India,Retail Store,857.05,13-08-2024,3,1,Size mismatch,22-08-2024
ORD10474,PRD5474,Philips Apparel Product,Apparel,Philips,CUST7938,North India,Mobile App,4394.67,19-09-2024,7,0,,
ORD10475,PRD5475,AmazonBasics Beauty Product,Beauty,AmazonBasics,CUST2434,West India,Retail Store,3082.48,01-01-2024,3,0,,
ORD10476,PRD5476,Boat Home & Kitchen Product,Home & Kitchen,Boat,CUST4694,South India,Retail Store,1041.78,20-02-2024,8,1,Changed mind,07-03-2024
ORD10477,PRD5477,Lakme Books Product,Books,Lakme,CUST5407,West India,Mobile App,2210.1,28-10-2024,2,0,,
ORD10478,PRD5478,Lakme Apparel Product,Apparel,Lakme,CUST7917,West India,Website,2690.8,14-12-2024,4,0,,
ORD10479,PRD5479,Lakme Beauty Product,Beauty,Lakme,CUST7342,South India,Website,998.16,23-03-2024,2,0,,
ORD10480,PRD5480,Lakme Electronics Product,Electronics,Lakme,CUST2280,East India,Mobile App,597.43,08-12-2024,7,0,,
ORD10481,PRD5481,Samsung Home & Kitchen Product,Home & Kitchen,Samsung,CUST3206,South India,Retail Store,1377.68,10-03-2024,10,0,,
ORD10482,PRD5482,Philips Electronics Product,Electronics,Philips,CUST9607,West India,Retail Store,1585.73,19-06-2024,2,0,,
ORD10483,PRD5483,AmazonBasics Apparel Product,Apparel,AmazonBasics,CUST9129,South India,Website,3651.42,11-05-2024,6,0,,
ORD10484,PRD5484,Philips Apparel Product,Apparel,Philips,CUST1360,North India,Website,2918.74,03-06-2024,8,0,,
ORD10485,PRD5485,Samsung Electronics Product,Electronics,Samsung,CUST2823,South India,Retail Store,3385.62,11-09-2024,5,1,Wrong item sent,20-09-2024
ORD10486,PRD5486,Boat Home & Kitchen Product,Home & Kitchen,Boat,CUST8689,West India,Mobile App,3716.35,22-06-2024,4,0,,
ORD10487,PRD5487,Nike Beauty Product,Beauty,Nike,CUST3785,West India,Website,349.68,09-11-2024,6,0,,
ORD10488,PRD5488,Nike Beauty Product,Beauty,Nike,CUST3883,North India,Mobile App,3056.37,19-07-2024,6,0,,
ORD10489,PRD5489,Nike Footwear Product,Footwear,Nike,CUST9228,West India,Retail Store,2582.56,06-05-2024,7,0,,
ORD10490,PRD5490,Samsung Electronics Product,Electronics,Samsung,CUST8557,West India,Website,1804.37,04-03-2024,9,0,,
ORD10491,PRD5491,Nike Home & Kitchen Product,Home & Kitchen,Nike,CUST3136,West India,Mobile App,711.67,08-01-2024,2,0,,
ORD10492,PRD5492,Philips Footwear Product,Footwear,Philips,CUST2674,South India,Mobile App,3695.31,07-11-2024,2,0,,
ORD10493,PRD5493,Boat Home & Kitchen Product,Home & Kitchen,Boat,CUST4489,North India,Retail Store,3504.33,15-01-2024,8,0,,
ORD10494,PRD5494,Philips Apparel Product,Apparel,Philips,CUST9529,East India,Mobile App,1382.73,08-10-2024,10,1,Late delivery,23-10-2024
ORD10495,PRD5495,Philips Home & Kitchen Product,Home & Kitchen,Philips,CUST1976,North India,Website,4037.2,19-03-2024,7,0,,
ORD10496,PRD5496,Boat Apparel Product,Apparel,Boat,CUST9899,North India,Retail Store,1506.3,11-03-2024,2,0,,
ORD10497,PRD5497,AmazonBasics Apparel Product,Apparel,AmazonBasics,CUST5776,North India,Retail Store,1932.67,05-11-2024,3,0,,
ORD10498,PRD5498,Lakme Home & Kitchen Product,Home & Kitchen,Lakme,CUST2558,South India,Mobile App,4603.11,10-09-2024,4,0,,
ORD10499,PRD5499,Lakme Electronics Product,Electronics,Lakme,CUST8444,West India,Website,4761.14,03-10-2024,9,0,,
ORD10500,PRD5500,AmazonBasics Home & Kitchen Product,Home & Kitchen,AmazonBasics,CUST8213,West India,Retail Store,1088.64,25-07-2024,4,0,,
ORD10501,PRD5501,Boat Electronics Product,Electronics,Boat,CUST5843,South India,Retail Store,4390.14,20-09-2024,7,0,,
ORD10502,PRD5502,Lakme Beauty Product,Beauty,Lakme,CUST1965,East India,Retail Store,4071.49,28-10-2024,9,0,,
ORD10503,PRD5503,Lakme Home & Kitchen Product,Home & Kitchen,Lakme,CUST2892,West India,Website,3522.93,04-10-2024,7,1,Defective item,16-10-2024
ORD10504,PRD5504,Samsung Footwear Product,Footwear,Samsung,CUST6316,North India,Mobile App,1398.41,21-12-2024,8,0,,
ORD10505,PRD5505,Boat Apparel Product,Apparel,Boat,CUST3254,South India,Website,1261.81,02-11-2024,5,1,Other,09-11-2024
ORD10506,PRD5506,Philips Home & Kitchen Product,Home & Kitchen,Philips,CUST6697,South India,Website,4731.48,25-07-2024,10,0,,
ORD10507,PRD5507,Nike Beauty Product,Beauty,Nike,CUST3736,South India,Retail Store,3586.76,10-02-2024,7,1,Late delivery,23-02-2024
ORD10508,PRD5508,AmazonBasics Home & Kitchen Product,Home & Kitchen,AmazonBasics,CUST6049,East India,Mobile App,1066.76,13-04-2024,4,0,,
ORD10509,PRD5509,Samsung Home & Kitchen Product,Home & Kitchen,Samsung,CUST4989,West India,Website,4594.34,25-01-2024,7,0,,
ORD10510,PRD5510,Boat Footwear Product,Footwear,Boat,CUST9235,North India,Website,3547.62,02-05-2024,6,0,,
ORD10511,PRD5511,AmazonBasics Footwear Product,Footwear,AmazonBasics,CUST4501,East India,Mobile App,4637.1,05-04-2024,5,1,Defective item,19-04-2024
ORD10512,PRD5512,Philips Books Product,Books,Philips,CUST1168,South India,Mobile App,4732.48,05-05-2024,6,0,,
ORD10513,PRD5513,AmazonBasics Footwear Product,Footwear,AmazonBasics,CUST2912,West India,Retail Store,4337.8,07-04-2024,3,1,Defective item,11-04-2024
ORD10514,PRD5514,Boat Electronics Product,Electronics,Boat,CUST1988,North India,Mobile App,1731.68,18-01-2024,9,1,Late delivery,01-02-2024
ORD10515,PRD5515,AmazonBasics Books Product,Books,AmazonBasics,CUST3819,North India,Retail Store,377.64,15-03-2024,5,0,,
ORD10516,PRD5516,Philips Books Product,Books,Philips,CUST5223,West India,Retail Store,1304.04,06-04-2024,10,0,,
ORD10517,PRD5517,Boat Apparel Product,Apparel,Boat,CUST8656,East India,Website,569.38,10-11-2024,8,0,,
ORD10518,PRD5518,Lakme Apparel Product,Apparel,Lakme,CUST8854,East India,Retail Store,1831.4,25-07-2024,6,0,,
ORD10519,PRD5519,Boat Home & Kitchen Product,Home & Kitchen,Boat,CUST1890,South India,Website,513.71,19-11-2024,5,0,,
ORD10520,PRD5520,Nike Electronics Product,Electronics,Nike,CUST3506,North India,Mobile App,2789.56,24-09-2024,4,0,,
ORD10521,PRD5521,Samsung Apparel Product,Apparel,Samsung,CUST4271,West India,Website,1730.01,02-01-2024,7,0,,
ORD10522,PRD5522,AmazonBasics Beauty Product,Beauty,AmazonBasics,CUST5740,South India,Website,4452.69,09-12-2024,2,0,,
ORD10523,PRD5523,Lakme Footwear Product,Footwear,Lakme,CUST9582,North India,Mobile App,1318.21,10-01-2024,9,0,,
ORD10524,PRD5524,Philips Home & Kitchen Product,Home & Kitchen,Philips,CUST9193,West India,Website,4376.47,09-08-2024,2,0,,
ORD10525,PRD5525,Philips Electronics Product,Electronics,Philips,CUST9068,North India,Mobile App,4398.57,05-05-2024,9,0,,
ORD10526,PRD5526,Samsung Electronics Product,Electronics,Samsung,CUST5899,South India,Mobile App,4707.52,26-12-2024,6,0,,
ORD10527,PRD5527,Boat Beauty Product,Beauty,Boat,CUST5495,North India,Website,4990.08,15-06-2024,8,0,,
ORD10528,PRD5528,AmazonBasics Home & Kitchen Product,Home & Kitchen,AmazonBasics,CUST1304,West India,Mobile App,3882.5,12-12-2024,8,0,,
ORD10529,PRD5529,Nike Electronics Product,Electronics,Nike,CUST4160,North India,Retail Store,2503.4,24-02-2024,5,0,,
ORD10530,PRD5530,Lakme Apparel Product,Apparel,Lakme,CUST4049,North India,Website,4393.65,24-11-2024,4,1,Defective item,30-11-2024
ORD10531,PRD5531,Boat Apparel Product,Apparel,Boat,CUST7860,South India,Retail Store,3887.71,17-05-2024,6,0,,
ORD10532,PRD5532,Boat Home & Kitchen Product,Home & Kitchen,Boat,CUST2545,South India,Retail Store,2222.51,17-05-2024,2,0,,
ORD10533,PRD5533,Philips Electronics Product,Electronics,Philips,CUST5094,East India,Website,1346.13,21-03-2024,3,0,,
ORD10534,PRD5534,Lakme Electronics Product,Electronics,Lakme,CUST8021,South India,Website,1902.19,24-10-2024,6,0,,
ORD10535,PRD5535,Nike Books Product,Books,Nike,CUST6083,North India,Website,1622.28,28-02-2024,4,0,,
ORD10536,PRD5536,AmazonBasics Books Product,Books,AmazonBasics,CUST7597,East India,Retail Store,402.05,16-02-2024,4,0,,
ORD10537,PRD5537,Nike Footwear Product,Footwear,Nike,CUST8412,North India,Retail Store,4941.07,14-04-2024,6,0,,
ORD10538,PRD5538,Lakme Apparel Product,Apparel,Lakme,CUST6319,North India,Mobile App,2044.77,21-02-2024,3,0,,
ORD10539,PRD5539,Nike Apparel Product,Apparel,Nike,CUST3765,West India,Retail Store,1247.62,24-12-2024,4,1,Size mismatch,03-01-2025
ORD10540,PRD5540,Philips Beauty Product,Beauty,Philips,CUST1022,North India,Retail Store,3974.46,17-04-2024,5,0,,
ORD10541,PRD5541,Nike Beauty Product,Beauty,Nike,CUST5535,West India,Mobile App,2204.39,18-08-2024,5,1,Wrong item sent,01-09-2024
ORD10542,PRD5542,Nike Footwear Product,Footwear,Nike,CUST3928,West India,Website,4734.71,11-10-2024,5,0,,
ORD10543,PRD5543,Lakme Home & Kitchen Product,Home & Kitchen,Lakme,CUST2704,East India,Website,3144.37,04-08-2024,8,0,,
ORD10544,PRD5544,Lakme Beauty Product,Beauty,Lakme,CUST8938,North India,Mobile App,4957.61,28-11-2024,7,0,,
ORD10545,PRD5545,Boat Home & Kitchen Product,Home & Kitchen,Boat,CUST6613,North India,Website,4725.11,26-11-2024,6,0,,
ORD10546,PRD5546,Boat Electronics Product,Electronics,Boat,CUST5008,North India,Website,3117.14,16-12-2024,5,0,,
ORD10547,PRD5547,Samsung Beauty Product,Beauty,Samsung,CUST4673,West India,Mobile App,1307.22,16-08-2024,4,0,,
ORD10548,PRD5548,Boat Apparel Product,Apparel,Boat,CUST5748,East India,Mobile App,1258.33,20-06-2024,6,0,,
ORD10549,PRD5549,Philips Home & Kitchen Product,Home & Kitchen,Philips,CUST3287,North India,Website,3942.01,18-03-2024,4,0,,
ORD10550,PRD5550,Nike Electronics Product,Electronics,Nike,CUST7325,South India,Website,477.64,04-04-2024,5,1,Wrong item sent,12-04-2024
ORD10551,PRD5551,Nike Beauty Product,Beauty,Nike,CUST5672,South India,Website,4442.17,02-05-2024,4,1,Other,14-05-2024
ORD10552,PRD5552,Samsung Electronics Product,Electronics,Samsung,CUST3343,West India,Mobile App,4975.56,12-08-2024,4,0,,
ORD10553,PRD5553,Lakme Apparel Product,Apparel,Lakme,CUST9576,East India,Retail Store,2101.96,18-02-2024,8,0,,
ORD10554,PRD5554,Philips Electronics Product,Electronics,Philips,CUST6537,South India,Website,3540.9,23-06-2024,7,0,,
ORD10555,PRD5555,Boat Books Product,Books,Boat,CUST7814,West India,Website,4116,10-02-2024,10,0,,
ORD10556,PRD5556,Nike Books Product,Books,Nike,CUST2172,East India,Retail Store,1274.32,08-02-2024,5,0,,
ORD10557,PRD5557,AmazonBasics Home & Kitchen Product,Home & Kitchen,AmazonBasics,CUST2213,East India,Mobile App,3046.11,09-09-2024,6,0,,
ORD10558,PRD5558,Lakme Footwear Product,Footwear,Lakme,CUST4324,South India,Mobile App,639.14,10-07-2024,2,1,Defective item,19-07-2024
ORD10559,PRD5559,Boat Footwear Product,Footwear,Boat,CUST7120,East India,Website,1474.88,11-12-2024,6,0,,
ORD10560,PRD5560,Philips Books Product,Books,Philips,CUST8452,East India,Website,4465.99,23-10-2024,3,1,Changed mind,28-10-2024
ORD10561,PRD5561,Samsung Electronics Product,Electronics,Samsung,CUST5816,West India,Website,4338.21,16-12-2024,9,1,Changed mind,29-12-2024
ORD10562,PRD5562,Nike Electronics Product,Electronics,Nike,CUST6763,North India,Mobile App,3345.16,22-06-2024,2,0,,
ORD10563,PRD5563,Samsung Beauty Product,Beauty,Samsung,CUST5708,West India,Mobile App,617.54,12-09-2024,2,0,,
ORD10564,PRD5564,Nike Electronics Product,Electronics,Nike,CUST8678,East India,Retail Store,1988.9,23-02-2024,5,0,,
ORD10565,PRD5565,Boat Books Product,Books,Boat,CUST8457,South India,Mobile App,3672.42,20-09-2024,5,0,,
ORD10566,PRD5566,Nike Home & Kitchen Product,Home & Kitchen,Nike,CUST7600,East India,Retail Store,589.02,23-04-2024,2,0,,
ORD10567,PRD5567,Philips Electronics Product,Electronics,Philips,CUST9249,South India,Retail Store,3479.64,23-10-2024,9,0,,
ORD10568,PRD5568,Philips Electronics Product,Electronics,Philips,CUST7943,North India,Website,4285.79,17-12-2024,5,0,,
ORD10569,PRD5569,Samsung Home & Kitchen Product,Home & Kitchen,Samsung,CUST9563,East India,Mobile App,2506.82,01-08-2024,8,0,,
ORD10570,PRD5570,Nike Beauty Product,Beauty,Nike,CUST4121,South India,Website,4158.47,09-04-2024,4,0,,
ORD10571,PRD5571,Lakme Home & Kitchen Product,Home & Kitchen,Lakme,CUST7979,East India,Retail Store,3454.48,04-06-2024,8,0,,
ORD10572,PRD5572,Boat Footwear Product,Footwear,Boat,CUST3392,West India,Website,1481.74,12-11-2024,3,1,Wrong item sent,20-11-2024
ORD10573,PRD5573,Philips Footwear Product,Footwear,Philips,CUST3403,West India,Retail Store,4027.64,13-10-2024,9,0,,
ORD10574,PRD5574,Lakme Apparel Product,Apparel,Lakme,CUST9978,North India,Retail Store,4282.79,26-02-2024,7,1,Other,08-03-2024
ORD10575,PRD5575,AmazonBasics Apparel Product,Apparel,AmazonBasics,CUST7129,East India,Retail Store,3600.14,13-09-2024,10,1,Changed mind,01-10-2024
ORD10576,PRD5576,AmazonBasics Books Product,Books,AmazonBasics,CUST5033,East India,Retail Store,3547.86,25-10-2024,9,0,,
ORD10577,PRD5577,Lakme Electronics Product,Electronics,Lakme,CUST1683,West India,Mobile App,3169.33,13-09-2024,3,0,,
ORD10578,PRD5578,Samsung Electronics Product,Electronics,Samsung,CUST7064,West India,Website,961.3,11-11-2024,4,1,Changed mind,16-11-2024
ORD10579,PRD5579,Philips Electronics Product,Electronics,Philips,CUST4440,West India,Website,4384.85,17-11-2024,9,0,,
ORD10580,PRD5580,Boat Beauty Product,Beauty,Boat,CUST5357,East India,Website,4163.92,08-01-2024,7,0,,
ORD10581,PRD5581,AmazonBasics Electronics Product,Electronics,AmazonBasics,CUST5157,West India,Retail Store,1808.57,21-10-2024,4,0,,
ORD10582,PRD5582,Samsung Electronics Product,Electronics,Samsung,CUST4867,East India,Website,971.65,03-02-2024,2,1,Changed mind,12-02-2024
ORD10583,PRD5583,AmazonBasics Electronics Product,Electronics,AmazonBasics,CUST6045,East India,Website,4194.24,04-12-2024,7,0,,
ORD10584,PRD5584,AmazonBasics Electronics Product,Electronics,AmazonBasics,CUST3775,South India,Retail Store,230.65,27-12-2024,4,0,,
ORD10585,PRD5585,Samsung Apparel Product,Apparel,Samsung,CUST6649,North India,Mobile App,3161.25,19-08-2024,2,1,Other,31-08-2024
ORD10586,PRD5586,AmazonBasics Footwear Product,Footwear,AmazonBasics,CUST9597,East India,Retail Store,3232.7,22-01-2024,2,0,,
ORD10587,PRD5587,Philips Beauty Product,Beauty,Philips,CUST3061,West India,Retail Store,3243.23,28-06-2024,7,0,,
ORD10588,PRD5588,Lakme Books Product,Books,Lakme,CUST7989,East India,Website,3943.26,28-01-2024,9,0,,
ORD10589,PRD5589,Philips Apparel Product,Apparel,Philips,CUST9779,East India,Retail Store,3852.93,27-02-2024,7,0,,
ORD10590,PRD5590,Boat Beauty Product,Beauty,Boat,CUST6552,North India,Mobile App,4822.36,02-06-2024,4,0,,
ORD10591,PRD5591,Lakme Home & Kitchen Product,Home & Kitchen,Lakme,CUST7804,West India,Retail Store,3236.59,19-10-2024,8,1,Size mismatch,30-10-2024
ORD10592,PRD5592,Boat Electronics Product,Electronics,Boat,CUST8234,East India,Website,692.05,02-05-2024,5,1,Size mismatch,10-05-2024
ORD10593,PRD5593,Samsung Home & Kitchen Product,Home & Kitchen,Samsung,CUST9045,East India,Mobile App,3501.85,15-02-2024,7,0,,
ORD10594,PRD5594,Philips Home & Kitchen Product,Home & Kitchen,Philips,CUST3151,South India,Mobile App,1644.63,22-10-2024,8,0,,
ORD10595,PRD5595,Nike Beauty Product,Beauty,Nike,CUST8284,West India,Website,523.28,19-06-2024,6,0,,
ORD10596,PRD5596,Boat Footwear Product,Footwear,Boat,CUST3848,South India,Mobile App,1860.24,13-12-2024,5,0,,
ORD10597,PRD5597,Lakme Footwear Product,Footwear,Lakme,CUST2144,West India,Retail Store,419.56,02-10-2024,10,1,Late delivery,22-10-2024
ORD10598,PRD5598,Nike Home & Kitchen Product,Home & Kitchen,Nike,CUST3459,South India,Mobile App,4872.75,28-04-2024,6,1,Late delivery,13-05-2024
ORD10599,PRD5599,Philips Beauty Product,Beauty,Philips,CUST1221,West India,Mobile App,3798.33,09-03-2024,6,0,,
ORD10600,PRD5600,Nike Beauty Product,Beauty,Nike,CUST1830,North India,Mobile App,3839.66,20-12-2024,10,0,,
ORD10601,PRD5601,Philips Apparel Product,Apparel,Philips,CUST5788,East India,Website,306.19,03-05-2024,8,0,,
ORD10602,PRD5602,Samsung Electronics Product,Electronics,Samsung,CUST8308,West India,Mobile App,2545.49,25-03-2024,5,0,,
ORD10603,PRD5603,Boat Footwear Product,Footwear,Boat,CUST5106,West India,Website,3479.82,08-12-2024,4,0,,
ORD10604,PRD5604,Samsung Apparel Product,Apparel,Samsung,CUST1591,South India,Website,1513.41,11-04-2024,4,1,Defective item,20-04-2024
ORD10605,PRD5605,Philips Home & Kitchen Product,Home & Kitchen,Philips,CUST4674,East India,Mobile App,2245.67,15-11-2024,3,0,,
ORD10606,PRD5606,Boat Electronics Product,Electronics,Boat,CUST8731,South India,Website,985.39,05-08-2024,6,0,,
ORD10607,PRD5607,Boat Books Product,Books,Boat,CUST1425,South India,Retail Store,3529.67,20-01-2024,7,0,,
ORD10608,PRD5608,Samsung Home & Kitchen Product,Home & Kitchen,Samsung,CUST1447,South India,Retail Store,595.43,12-09-2024,5,0,,
ORD10609,PRD5609,Nike Apparel Product,Apparel,Nike,CUST5054,North India,Mobile App,3341.65,27-06-2024,5,0,,
ORD10610,PRD5610,Nike Electronics Product,Electronics,Nike,CUST2371,East India,Retail Store,4764.15,01-04-2024,2,0,,
ORD10611,PRD5611,Samsung Books Product,Books,Samsung,CUST6088,West India,Website,2275.21,01-03-2024,2,1,Other,06-03-2024
ORD10612,PRD5612,Nike Beauty Product,Beauty,Nike,CUST1582,East India,Website,2214.69,10-07-2024,9,0,,
ORD10613,PRD5613,Samsung Beauty Product,Beauty,Samsung,CUST8486,North India,Retail Store,2108.45,22-01-2024,4,0,,
